ID,sid,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
DDM/AMOEBA/BAR,44,0.8358428879480481,0.4570073165188048,1.48336510554854,0.6744444444444445,0.356133743078076,1.2779247774057003,0.12111111111111114,-0.6194195752130152,0.7796535711187781,0.777120860171201,0.1830883512337984,0.9770135228453738,0.973751188430445,0.41439668121167494,1.3655316675198033,0.7222222222222222,0.16129032258064518,1.0
ATM/GAFF2-AM1BCC/TIP3P/HREM,37,1.708475603831933,1.209276943086058,4.185737311284137,1.3822222222222225,0.9500211257733979,3.60323898035038,-0.0688888888888888,-2.0603241499143703,2.168308704192682,0.7898717693913639,0.0735482234479778,0.9518750565344659,1.6567812874613947,0.44314244449591245,3.0874486865897266,0.6666666666666666,0.0,1.0
PMF/GAFF2-AM1BCC/TIP3P/MD-US,38,1.7903568855895122,1.2769815373134348,4.343900160145861,1.4888888888888887,0.9900932678352424,3.6863319361464044,0.18666666666666654,-1.7782067291191703,2.4365670594049305,0.6891257660992662,0.02884764206894664,0.9328634772647548,1.4994818147997235,0.2312445161598252,2.958667135652019,0.6666666666666666,-0.06666666666666667,0.9999999999999998
AM1BCC/MMPBSA/TIP4PEW/MD_NR3,42,1.872731219962497,1.107681355444565,3.136659598603,1.5344444444444445,0.8642838336082023,2.7840131767591334,0.7188888888888888,-0.7318269415695472,2.1658804425057436,0.0028066786464400937,0.0002180724036167665,0.7707073056861975,0.02618680650285505,-0.7713382617429826,0.700418866148606,0.19720265943665388,-0.7241379310344829,0.7333333333333334
AM1BCC/MMPBSA/TIP4PEW/MD,43,1.9482014497707596,1.173327229537434,3.1660466504833136,1.5377777777777775,0.8893947017873136,2.7735893002982173,1.0022222222222221,-0.38061680222568417,2.3805750498046834,0.017578597192777715,0.00023295157131766778,0.7558238547515902,0.0654005822571026,-0.6230460673126772,0.7041054200106472,0.19720265943665388,-0.6363636363636364,0.7499999999999999
AM1BCC/MMPBSA/TIP4PEW/MD_NR2,41,1.992039714017324,1.176178544648412,3.28495238375297,1.5688888888888888,0.8941853703234296,2.9061867415358735,0.9888888888888889,-0.4770012765529821,2.473367178983931,0.0028066786464401245,0.00021511209882841458,0.769601547035595,0.026186806502855195,-0.7397777735540065,0.6993439412514257,0.19720265943665388,-0.7058823529411764,0.7499999999999999
ML/NNET/CORINA-descriptors-8,39,2.254363669764831,1.3680955358299238,3.6731872057330865,1.9266666666666663,1.0770726023836974,3.297869948147761,0.52,-1.3200651629087954,2.331016869683359,0.5386817881703564,0.0008691488983253851,0.8879866040914348,-0.34713979485180785,-1.1150813446529433,0.3808886698979232,-0.611111111111111,-0.9310344827586208,0.49999999999999994
SILCS/LGFE/TIP3P/GCMC-MD,36,2.2651735278143947,1.3332815875652897,3.602390433274138,1.887777777777778,1.048675984324075,3.1808525903753218,-0.1944444444444445,-1.9347847950516848,1.5274882081517984,0.25633890495567196,0.0005106151926032871,0.8464017173376894,-0.31792802688067284,-1.0416957072928614,0.40282312293076905,-0.253546276418555,-0.8749999999999999,0.49999999999999994
SILCS/LGFE/TIP3P/GCMC-MD_NR,35,2.3980964673395992,1.339814350169998,4.255926648500943,1.7377777777777776,1.0143174201270584,3.668552446004318,-1.6266666666666667,-3.3621131776151376,0.15387159893630198,0.0005557113663675868,0.0002901663862314809,0.8211622051099868,-0.010948323205839093,-1.0736122255264835,0.916567261915672,0.0,-0.7499999999999999,0.7499999999999999
APR/OPENFF1.2.0-AM1BCC/TIP3P/US/TI,48,2.9592360125170445,1.5189171449530678,4.648136259859847,2.307777777777778,1.1842259110589426,3.965435090885621,-0.9944444444444446,-3.0921758144065175,0.9658240562746911,0.4681584083516577,0.07380804892274825,0.9062672230291832,1.5638903159896302,0.45402143413368345,3.5118181184733133,0.5,-0.03225806451612904,0.8787878787878788
APR/OPENFF1.2.0-AM1BCC/TIP3P/US/MBAR,49,2.9772899683362315,1.5425884749900791,4.6488841517980175,2.3122222222222226,1.1971933335457818,3.9441878934206307,-1.0611111111111111,-3.1350519081160377,0.89889759659052,0.46449876259409895,0.08443901737793541,0.9006194447406743,1.5526231095836212,0.4638851578686069,3.444603838060082,0.5,-0.030303030303030307,0.8749999999999999
APR/GAFF2-AM1BCC/TIP3P/US/MBAR,51,3.152966856787429,1.4189709962515105,5.067606435260939,2.3000000000000003,1.0855286803472899,4.147238253757039,-1.588888888888889,-3.6729233419665217,0.3112939915734149,0.3474448808679509,0.02229990146392669,0.8686409724059477,1.2421091171069025,0.12865148566922815,3.2940978990758034,0.4444444444444444,-0.13333333333333333,0.870967741935484
APR/GAFF2-AM1BCC/TIP3P/US/TI,50,3.2222007662120893,1.568525820925326,5.04450548757074,2.462222222222222,1.2502674941436147,4.222586483342327,-1.4111111111111108,-3.5537799304476687,0.6611724682026305,0.26057474687424825,0.0036141151189527684,0.8456792769835509,1.084529145333971,-0.09269032759991887,3.2242721197766073,0.3333333333333333,-0.2903225806451613,0.8620689655172415
DDM/C36/TIP3P/MD/MBAR,45,4.258267775098748,1.8386773436348605,6.376345169813529,3.1066666666666665,1.4363537439594518,5.3679406283914455,-3.035555555555556,-5.255899490924561,-0.9611406820002064,0.03380171808131926,0.0002109112434352412,0.630780468681052,0.32960712408690174,-1.0353895300237959,2.0057085872406355,0.2222222222222222,-0.48387096774193555,0.7931034482758621
