ID,sid,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
DDM/FEP/MBAR/FM/RW[pm6s6],28,2.4565724666662834,1.268695448588089,3.9697772180017603,2.0280851960394277,1.0057642717778386,3.525584660183306,0.6745080806987817,-1.3394475819710874,2.689760424094601,0.5943934416339395,0.035784082235621274,0.9750574104271741,1.2192248386522626,-0.1489826390928024,2.34249825012595,0.5238095238095238,-0.36842105263157887,1.0
SILCS/LGFE/TIP3P/GCMC-MD,3,3.061657336721558,1.644648595607654,5.129164818615751,2.5950072195955807,1.308738968345344,4.654443167971041,-2.4612062050155044,-4.495348851817163,-0.4341386823446953,0.398827841317314,0.0006731969444904116,0.9649807461325918,0.28897136078507285,-0.5066259495671703,1.1554740618154773,0.4285714285714286,-0.6666666666666667,1.0
"DDM/FEP/MBAR/FM/[mp2,b3lyp]",15,3.7676782786534018,2.4850052042293065,5.268869603595305,3.384517738959023,2.0360963580976383,4.979201435377076,2.50307950927021,0.05115681992613678,4.6880735996293526,0.1983027406959493,0.0014764263448909171,0.9680654017468532,0.5730624830047826,-0.32975859137258284,2.364499778399311,0.5238095238095238,-0.33333333333333337,1.0
DDM-SAMS/GAFF-DMBIS/TIP3P/MCMC-SAMS/,2,3.8218574710845963,2.2652824339692454,5.430910187019087,3.2502288254679566,1.737648179054984,5.063951107685965,1.7359366521273525,-1.1450636632730649,4.282618729489295,0.11117404363893173,0.0003371687424852223,0.9432600501693198,0.4940491659334134,-1.1049150397679999,2.3392953953426296,0.04761904761904762,-0.6470588235294117,0.8666666666666666
GFN2-xTB/MetaMD/GBSA/ensemble/Nobuffer,1,4.058689060859484,2.5175533597177844,5.653268430334177,3.6002191672077157,2.0072294972358242,5.2760004450902755,2.8930795092702106,0.47586468428523837,5.103203095900435,0.009238336683559317,0.00020589306593788627,0.8994739507860168,0.08065739683653991,-0.8257563605035086,1.1236296394540446,-0.04761904761904762,-0.7777777777777779,0.8181818181818182
US/GAFF-AM1BCC/TIP3P/HRE-MD/emp_corr,11,4.143327190431003,1.9725715064681277,6.360757062848557,3.3678595815218038,1.6281655589666333,5.585166081120186,2.194508080698782,-0.5962816642912347,4.999989268259041,0.7447451775263917,0.2942683655329329,0.9847289897203584,1.9942964756946218,0.8695962624978933,3.825953734241896,0.4285714285714286,-0.2,1.0
LiGaMD/q4MD/TIP4P/enhanced-sampling,16,4.2785279375563245,2.425213657853473,6.438420113548145,3.60616179967971,1.8937883376428009,5.864169210634939,-2.354063347872647,-5.301600780154417,0.5555675309816994,0.02709011621598087,0.0002660035579483976,0.9555142701765732,-0.1716146215580645,-1.8289674489381236,1.0518893757741123,-0.23809523809523814,-1.0,0.7333333333333333
GAFF-RESP/TIP3P/MD-Classical/xtb-GFN2B,7,4.60339674911044,2.507264068967476,6.820012107722228,3.869684201637952,2.049932778852731,6.0862192481508615,1.4973652235559243,-1.8750351989726468,4.900792670165207,0.013437379919330382,0.00022458410539407146,0.9302369320758658,-0.17424890386243916,-1.6621250763639677,1.5190691709358388,-0.23809523809523814,-1.0,0.6
MD/fmB3LYP(H)-fmMP2(G)/TIP3P/REUS/,13,4.681073208990295,3.178468632619661,6.221423318177595,4.267374881816166,2.6114708913439597,5.940689080277124,2.52307950927021,-0.8963315782744026,5.245283467204102,0.16054804701061437,0.0017581552298535327,0.9320766161033769,0.7440531765782478,-0.34250614484249164,3.200471265858169,0.33333333333333337,-0.36842105263157887,0.9999999999999999
ABFE/Parsley-GAFF-BCC/TIP3P/MD/NoBuffer1,30,5.71966355667797,3.205856654738943,13.267981034086285,5.158793794984496,2.5804287360973257,11.920340457152758,5.158793794984496,-1.054890137289794,11.539222958857435,0.22226727356743034,0.0005656331893645755,0.9603864113193084,0.514423402224223,-2.4667621496502377,3.8767212122464563,0.33333333333333337,-0.8823529411764706,1.0
EE-MCC/GAFF2-AM1-BCC/TIP3P/MD/,6,6.641645843302145,4.375247281400016,8.840496341520577,5.964508080698782,3.6023099338850955,8.438859399491438,5.964508080698782,3.3669863990412785,8.425922475989369,0.4807716383885486,0.04698528480868565,0.9517023277924439,1.210008967108442,0.14433130665586405,2.6009378485885226,0.39036002917941326,-0.2631578947368421,1.0
