ID,sid,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
SILCS/LGFE/TIP3P/GCMC-MD/rew,5,1.9644010355758383,1.0901620697067083,4.605191830905118,1.7099999999999993,0.8692323302738737,4.088736777915869,-0.23000000000000004,-2.7565109410677158,2.2887770254273976,0.38057599990519536,0.0009791293965960913,0.9622765548376049,0.5823232527813568,-0.7093592907625621,1.7954606351303712,0.5238095238095238,-0.5789473684210525,1.0
DDM/FEP/MBAR/FM/RW[pm6s6],28,2.4563067514345307,1.2633094580373296,3.9431851330452385,2.027142857142857,1.0285926369352112,3.5026621182134803,0.6757142857142856,-1.3669864555819178,2.710155175392501,0.5949153857277486,0.028539062310838588,0.9755227575935288,1.2211780395504959,-0.054039670126730076,2.3245266048201976,0.5238095238095238,-0.33333333333333337,1.0
ML/NNET/CORINA-descriptors2,10,2.7295577873138566,1.5815903274848389,4.1806616789714095,2.4142857142857146,1.2919806828532536,3.849136918517583,-1.4257142857142857,-3.420145013836742,0.664309756684356,0.014680840474412806,0.0005753307570166182,0.9534496448018567,0.041413042970228756,-0.7146940242235278,0.6271524410559326,0.14285714285714288,-0.9999999999999999,1.0
SILCS/LGFE/TIP3P/GCMC-MD,3,3.059962651499431,1.651046388459686,5.067109596034786,2.594285714285714,1.305944127703562,4.636627258484097,-2.46,-4.496072859394572,-0.43740705218803516,0.3977165071155836,0.0006654270836509393,0.9611757459597611,0.28890394056052465,-0.491727995567718,1.190158974217224,0.4285714285714286,-0.6470588235294117,1.0
SILCS/LGFE/TIP3P/GCMC-MD/G5,4,3.161681288717851,1.686862916088481,5.1886844783696064,2.665714285714285,1.348767818060523,4.733117148231082,-2.531428571428571,-4.6074547435266435,-0.4567146992379182,0.32675094378689334,0.0007416861511314969,0.9619086800919195,0.2653397220279094,-0.5423392420053591,1.124530427802106,0.4285714285714286,-0.7142857142857143,1.0
DDM/FEP/MBAR/Paramchem/FM/[gfn2gfn2],19,3.4655467513387093,2.192590523253603,4.942537638102901,3.23,1.8864884380824785,4.669199971401698,-1.4757142857142858,-3.929533565713709,1.1237819265413558,0.42907190018431923,0.0016499254987526865,0.9732383603842605,-0.3193820176579735,-0.9439877983226126,0.3905999184070829,-0.33333333333333337,-1.0,0.5555555555555556
ML/NNET/CORINA-descriptors1,9,3.496959904177995,2.1052347262012363,4.962816157696575,3.015714285714286,1.583112740309654,4.656440209559313,-2.7785714285714285,-4.593732450089667,-0.8748107366967962,0.14006716963718188,0.000322482890722927,0.9511468657574204,0.1482111447458414,-0.47257360900049444,0.7092068395094744,0.33333333333333337,-0.7142857142857143,1.0
DDM/FEP/MBAR/FM/[pm6s6],22,3.5990554316375842,2.3615076449696515,4.988449789115669,3.231428571428572,1.9076248633503095,4.7369789144315115,3.231428571428572,1.6645962278621018,4.727247433019142,0.6426657057457789,0.036460469318405304,0.9860134139941518,0.9225660304457494,0.08161914181368085,1.6869302821338399,0.6190476190476191,-0.2,1.0
"DDM/FEP/MBAR/FM/RW/[wb97xd,s6]",29,3.6679538866084065,2.3655698971805594,5.1167531407941675,3.2914285714285714,1.9294621222162867,4.850110140128762,2.891428571428572,0.8291174948193679,4.79413458034282,0.38300930059218063,0.0036431045337460134,0.9779716167424636,0.7518064602570952,-0.2883414573210195,1.8258381527416037,0.33333333333333337,-0.5294117647058824,1.0
DDM/FEP/MBAR/Paramchem/FM/[C36S6],18,3.728260797131629,2.2117526522033657,5.282596819042039,3.172857142857143,1.6470077532033767,4.939564166942203,3.075714285714286,1.167962002489675,4.887571381038264,0.41061659677062695,0.006467785885867364,0.9630487550637519,0.7360846473468639,-0.3065773989974413,1.8222791542144283,0.33333333333333337,-0.33333333333333337,1.0
"DDM/FEP/MBAR/FM/[mp2,b3lyp]",15,3.7694050307328717,2.4764931314862886,5.255414752134877,3.3871428571428575,2.0473103719111365,4.94267572821967,2.5042857142857144,0.09128178905963212,4.657410523477056,0.1975004286775867,0.0013295303112029432,0.9639841823815148,0.5725668873264234,-0.33607844972007567,2.4013507691113416,0.5238095238095238,-0.33333333333333337,1.0
DDM-SAMS/GAFF-DMBIS/TIP3P/MCMC-SAMS/,2,3.8221983203387024,2.3308862046268564,5.431464880372264,3.2514285714285713,1.7697704755107613,5.084952839253082,1.7371428571428567,-1.0825591712750895,4.291616681274674,0.11097765893554414,0.00030225202512710334,0.9545527610681686,0.4941864541187138,-1.2899640101567387,2.4653765325663195,0.04761904761904762,-0.6666666666666667,0.8823529411764706
APR/GAFF2-AM1BCC/TIP3P/US/TI,33,3.8451843723211576,2.353345159247342,5.464242665133334,3.3814285714285712,1.9040154317549962,5.150839558291388,2.8728571428571428,0.6505687798507055,5.00549681893972,0.534883706319693,0.08247365218470296,0.9734676242219896,1.1814409772801984,0.2888463545398183,2.747172199394079,0.5238095238095238,-0.2,1.0
APR/GAFF2-AM1BCC/TIP3P/US/MBAR,34,3.8871473197853312,2.322112519984519,5.596823534928225,3.4114285714285715,1.8861125665512002,5.194863791876695,2.857142857142857,0.5852217946527001,5.029425559026011,0.6272252773062919,0.20507708599444543,0.9649131919198092,1.4003646416758715,0.535781086706572,2.9055888982531646,0.5238095238095238,-0.2,1.0
